file,component,category,pattern,line,evidence
IncompatiblePluginsDialog.cpp,Other,callbacks_events,\bBind\(,56,"pluginManagerButton->Bind(wxEVT_BUTTON, &IncompatiblePluginsDialog::OnPluginManagerClicked, this);"
JournalEvents.cpp,Other,callbacks_events,\bCallAfter\b,437,BasicUI::CallAfter([]{
JournalEvents.cpp,Other,callbacks_events,\bcallback\b,453,// Add a callback for startup of journalling
JournalEvents.h,Other,state_transitions,\bStop\b,20,"//\brief Stop watching events, and give the user an error message"
KeyboardCapture.cpp,Other,callbacks_events,\bEVT_,35,DEFINE_EVENT_TYPE(EVT_CAPTURE_KEY);
KeyboardCapture.cpp,Other,callbacks_events,\bEVT_,251,wxCommandEvent e(EVT_CAPTURE_KEY);
KeyboardCapture.cpp,Other,callbacks_events,\bProcessEvent\b,254,if (!handler->ProcessEvent(e)) {
KeyboardCapture.cpp,Other,callbacks_events,\bProcessEvent\b,263,bool processed = handler->ProcessEvent(temp);
KeyboardCapture.cpp,Other,callbacks_events,\bProcessEvent\b,284,handler->ProcessEvent(temp);
KeyboardCapture.h,Other,callbacks_events,\bEVT_,28,"/// translations of the EVT_CHAR_HOOK event); or, wxEVT_KEY_UP (really from"
KeyboardCapture.h,Other,callbacks_events,\bEVT_,30,"DECLARE_EXPORTED_EVENT_TYPE(AUDACITY_DLL_API, EVT_CAPTURE_KEY, -1);"
KeyboardCapture.h,Other,callbacks_events,\bEVT_,47,EVT_CAPTURE_KEY or the following wxKEY_DOWN event (but not if
LabelDialog.cpp,Other,callbacks_events,\bEVT_,76,EVT_GRID_SELECT_CELL(LabelDialog::OnSelectCell)
LabelDialog.cpp,Other,callbacks_events,\bEVT_,77,EVT_GRID_CELL_CHANGED(LabelDialog::OnCellChange)
LabelDialog.cpp,Other,callbacks_events,\bEVT_,78,"EVT_BUTTON(ID_INSERTA, LabelDialog::OnInsert)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,79,"EVT_BUTTON(ID_INSERTB, LabelDialog::OnInsert)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,80,"EVT_BUTTON(ID_REMOVE,  LabelDialog::OnRemove)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,81,"EVT_BUTTON(ID_IMPORT,  LabelDialog::OnImport)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,82,"EVT_BUTTON(ID_EXPORT,  LabelDialog::OnExport)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,83,"EVT_BUTTON(wxID_OK,      LabelDialog::OnOK)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,84,"EVT_BUTTON(wxID_CANCEL,  LabelDialog::OnCancel)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,85,"EVT_COMMAND(wxID_ANY, EVT_TIMETEXTCTRL_UPDATED, LabelDialog::OnUpdate)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,85,"EVT_COMMAND(wxID_ANY, EVT_TIMETEXTCTRL_UPDATED, LabelDialog::OnUpdate)"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,86,"EVT_COMMAND(wxID_ANY, EVT_FREQUENCYTEXTCTRL_UPDATED,"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,86,"EVT_COMMAND(wxID_ANY, EVT_FREQUENCYTEXTCTRL_UPDATED,"
LabelDialog.cpp,Other,callbacks_events,\bEVT_,88,"EVT_BUTTON(wxID_HELP, LabelDialog::OnHelp)"
LabelDialog.cpp,Other,state_transitions,\bStart\b,135,"XO(""Start Time""),"
LabelDialog.cpp,Other,state_transitions,\bFlush\b,909,gPrefs->Flush();
LangChoice.cpp,Other,callbacks_events,\bEVT_,63,"EVT_BUTTON(wxID_OK, LangChoiceDialog::OnOk)"
Legacy.cpp,Other,state_transitions,\bCommit\b,307,// Close original before Commit() tries to overwrite it.
Legacy.cpp,Other,state_transitions,\bCommit\b,311,xmlFile.Commit();
ListNavigationEnabled.cpp,Other,callbacks_events,\bProcessEvent\b,58,if (!child->GetEventHandler()->ProcessEvent(evt)) {
ListNavigationEnabled.h,Other,callbacks_events,\bBind\(,34,"WindowBase::Bind(wxEVT_NAVIGATION_KEY, &ListNavigationEnabled::OnNavigationKeyEvent, this);"
ListNavigationEnabled.h,Other,callbacks_events,\bBind\(,35,"WindowBase::Bind(wxEVT_KEY_DOWN, &ListNavigationEnabled::OnKeyDown, this);"
ListNavigationEnabled.h,Other,callbacks_events,\bBind\(,36,"WindowBase::Bind(wxEVT_CHAR_HOOK, &ListNavigationEnabled::OnCharHook, this);"
ListNavigationPanel.cpp,Other,callbacks_events,\bBind\(,32,"Bind(wxEVT_PAINT, &ListNavigationPanel::OnPaint, this);"
ListNavigationPanel.cpp,Other,callbacks_events,\bBind\(,33,"Bind(wxEVT_SET_FOCUS, &ListNavigationPanel::OnChangeFocus, this);"
ListNavigationPanel.cpp,Other,callbacks_events,\bBind\(,34,"Bind(wxEVT_KILL_FOCUS, &ListNavigationPanel::OnChangeFocus, this);"
MenuCreator.cpp,Other,callbacks_events,\bcallback\b,596,// Register a callback for the journal
MenuCreator.cpp,Other,state_transitions,\bFlush\b,588,gPrefs->Flush();
MixerBoard.cpp,Other,callbacks_events,\bEVT_,73,EVT_MOUSE_EVENTS(MixerTrackSlider::OnMouseEvent)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,75,EVT_SET_FOCUS(MixerTrackSlider::OnFocus)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,76,EVT_KILL_FOCUS(MixerTrackSlider::OnFocus)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,77,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, MixerTrackSlider::OnCaptureKey)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,77,"EVT_COMMAND(wxID_ANY, EVT_CAPTURE_KEY, MixerTrackSlider::OnCaptureKey)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,155,EVT_MOUSE_EVENTS(MixerTrackCluster::OnMouseEvent)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,156,EVT_PAINT(MixerTrackCluster::OnPaint)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,158,"EVT_BUTTON(ID_BITMAPBUTTON_MUSICAL_INSTRUMENT, MixerTrackCluster::OnButton_MusicalInstrument)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,159,"EVT_SLIDER(ID_SLIDER_PAN, MixerTrackCluster::OnSlider_Pan)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,160,"EVT_SLIDER(ID_SLIDER_GAIN, MixerTrackCluster::OnSlider_Gain)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,161,"EVT_SLIDER(ID_SLIDER_VELOCITY, MixerTrackCluster::OnSlider_Velocity)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,162,"//v EVT_COMMAND_SCROLL(ID_SLIDER_GAIN, MixerTrackCluster::OnSliderScroll_Gain)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,163,"EVT_COMMAND(ID_TOGGLEBUTTON_MUTE, wxEVT_COMMAND_BUTTON_CLICKED, MixerTrackCluster::OnButton_Mute)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,164,"EVT_COMMAND(ID_TOGGLEBUTTON_SOLO, wxEVT_COMMAND_BUTTON_CLICKED, MixerTrackCluster::OnButton_Solo)"
MixerBoard.cpp,Other,callbacks_events,\bEVT_,823,EVT_MOUSE_EVENTS(MixerBoardScrolledWindow::OnMouseEvent)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,861,EVT_PAINT(MixerBoard::OnPaint)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,862,EVT_SIZE(MixerBoard::OnSize)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,1395,EVT_KEY_DOWN(MixerBoardFrame::OnKeyEvent)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,1396,EVT_CLOSE(MixerBoardFrame::OnCloseWindow)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,1397,EVT_MAXIMIZE(MixerBoardFrame::OnMaximize)
MixerBoard.cpp,Other,callbacks_events,\bEVT_,1398,EVT_SIZE(MixerBoardFrame::OnSize)
MixerBoard.cpp,Other,callbacks_events,\bProcessEvent\b,323,GetEventHandler()->ProcessEvent(event);
MixerBoard.cpp,Other,audio_stream_control,\bAudioIO\b,27,"#include ""AudioIO.h"""
MixerBoard.cpp,Other,audio_stream_control,\bAudioIO\b,943,"=AudioIO::Get()->Subscribe(*this, &MixerBoard::OnStartStop);"
MixerBoard.cpp,Other,audio_stream_control,\bAudioIO\b,1346,"//   Now it's in AudioIO::SetMeters() and AudioIO::StopStream(), as with Meter Toolbar meters."
MixerBoard.cpp,Other,audio_stream_control,\bAudioIO\b,1346,"//   Now it's in AudioIO::SetMeters() and AudioIO::StopStream(), as with Meter Toolbar meters."
MixerBoard.cpp,Other,audio_stream_control,\bAudioIO\b,1356,auto gAudioIO = AudioIO::Get();
MixerBoard.cpp,Other,state_transitions,\bStart\b,579,//      // Mono: Start with raw values same as left.
MovableControl.cpp,Other,callbacks_events,\bBind\(,67,"Bind(wxEVT_LEFT_DOWN, &MovableControl::OnMouseDown, this);"
MovableControl.cpp,Other,callbacks_events,\bBind\(,68,"Bind(wxEVT_LEFT_UP, &MovableControl::OnMouseUp, this);"
MovableControl.cpp,Other,callbacks_events,\bBind\(,69,"Bind(wxEVT_MOTION, &MovableControl::OnMove, this);"
MovableControl.cpp,Other,callbacks_events,\bBind\(,70,"Bind(wxEVT_KEY_DOWN, &MovableControl::OnKeyDown, this);"
MovableControl.cpp,Other,callbacks_events,\bBind\(,71,"Bind(wxEVT_MOUSE_CAPTURE_LOST, &MovableControl::OnMouseCaptureLost, this);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,15,"wxDEFINE_EVENT(EVT_MOVABLE_CONTROL_DRAG_STARTED, MovableControlEvent);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,16,"wxDEFINE_EVENT(EVT_MOVABLE_CONTROL_DRAG_POSITION, MovableControlEvent);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,17,"wxDEFINE_EVENT(EVT_MOVABLE_CONTROL_DRAG_FINISHED, MovableControlEvent);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,127,"ProcessDragEvent(GetParent(), EVT_MOVABLE_CONTROL_DRAG_FINISHED);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,145,"ProcessDragEvent(parent, EVT_MOVABLE_CONTROL_DRAG_FINISHED);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,160,"ProcessDragEvent(GetParent(), EVT_MOVABLE_CONTROL_DRAG_STARTED);"
MovableControl.cpp,Other,callbacks_events,\bEVT_,221,"ProcessDragEvent(parent, EVT_MOVABLE_CONTROL_DRAG_POSITION);"
MovableControl.cpp,Other,callbacks_events,\bProcessEvent\b,80,target->GetEventHandler()->ProcessEvent(event);
MovableControl.h,Other,callbacks_events,\bEVT_,36,"wxDECLARE_EVENT(EVT_MOVABLE_CONTROL_DRAG_STARTED, MovableControlEvent);"
MovableControl.h,Other,callbacks_events,\bEVT_,37,"wxDECLARE_EVENT(EVT_MOVABLE_CONTROL_DRAG_POSITION, MovableControlEvent);"
MovableControl.h,Other,callbacks_events,\bEVT_,38,"wxDECLARE_EVENT(EVT_MOVABLE_CONTROL_DRAG_FINISHED, MovableControlEvent);"
PluginDataViewCtrl.cpp,Other,callbacks_events,\bBind\(,467,"GetChildren()[0]->Bind(wxEVT_CHAR_HOOK, &PluginDataViewCtrl::OnTableCharHook, this);"
PluginDataViewCtrl.cpp,Other,callbacks_events,\bBind\(,471,"Bind(wxEVT_DATAVIEW_ITEM_ACTIVATED, [=](wxDataViewEvent& evt) {"
PluginDataViewCtrl.cpp,Other,callbacks_events,\bEVT_,8,EVT_CHAR(PluginDataViewCtrl::OnCharEvent)
PluginRegistrationDialog.cpp,Other,callbacks_events,\bCallAfter\b,283,wxTheApp->CallAfter([self = wxWeakRef(this)] {
PluginRegistrationDialog.cpp,Other,callbacks_events,\bBind\(,172,"searchCtrl->Bind(wxEVT_TEXT, &PluginRegistrationDialog::OnSearchTextChanged, this);"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,52,"EVT_BUTTON(wxID_OK, PluginRegistrationDialog::OnOK)"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,53,"EVT_BUTTON(wxID_CANCEL, PluginRegistrationDialog::OnCancel)"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,54,"EVT_BUTTON(ID_Rescan, PluginRegistrationDialog::OnRescan)"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,55,"EVT_BUTTON(ID_GetMoreEffects, PluginRegistrationDialog::OnGetMoreEffects)"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,56,"EVT_CHOICE(ID_FilterState, PluginRegistrationDialog::OnStateFilterValueChanged)"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,57,"EVT_CHOICE(ID_FilterType, PluginRegistrationDialog::OnTypeFilterValueChanged)"
PluginRegistrationDialog.cpp,Other,callbacks_events,\bEVT_,58,"EVT_CHOICE(ID_FilterCategory, PluginRegistrationDialog::OnCategoryFilterValueChanged)"
PluginStartupRegistration.cpp,Other,threading,\bstd::thread\b,259,std::thread([validator = std::shared_ptr<AsyncPluginValidator>(std::move(mValidator))]{ }).detach();
PluginStartupRegistration.cpp,Other,callbacks_events,\bBind\(,92,"Bind(wxEVT_SHOW, &PluginScanDialog::OnShow, this);"
PluginStartupRegistration.cpp,Other,callbacks_events,\bBind\(,93,"Bind(wxEVT_IDLE, &PluginScanDialog::OnIdle, this);"
PluginStartupRegistration.cpp,Other,callbacks_events,\bBind\(,215,"dialog.Bind(wxEVT_BUTTON, [this](wxCommandEvent& evt) {"
PluginStartupRegistration.cpp,Other,callbacks_events,\bBind\(,221,"dialog.Bind(wxEVT_TIMER, [this](wxTimerEvent& evt) {"
PluginStartupRegistration.cpp,Other,callbacks_events,\bBind\(,232,"dialog.Bind(wxEVT_CLOSE_WINDOW, [this](wxCloseEvent& evt) {"
PluginStartupRegistration.cpp,Other,state_transitions,\bStop\b,244,void PluginStartupRegistration::Stop()
PluginStartupRegistration.cpp,Other,state_transitions,\bStop\b,285,Stop();
PluginStartupRegistration.cpp,Other,state_transitions,\bStop\b,291,Stop();
PluginStartupRegistration.h,Other,state_transitions,\bStop\b,58,void Stop();
Profiler.cpp,Other,synchronization,\bstd::mutex\b,63,std::lock_guard<std::mutex> guard{ mTasksMutex };
Profiler.cpp,Other,synchronization,\bstd::mutex\b,70,std::lock_guard<std::mutex> guard{ mTasksMutex };
Profiler.cpp,Other,synchronization,\bstd::lock_guard\b,63,std::lock_guard<std::mutex> guard{ mTasksMutex };
Profiler.cpp,Other,synchronization,\bstd::lock_guard\b,70,std::lock_guard<std::mutex> guard{ mTasksMutex };
Profiler.h,Other,synchronization,\bstd::mutex\b,60,std::mutex mTasksMutex;
ProjectAudioManager.cpp,Other,callbacks_events,\bCallAfter\b,453,window.CallAfter([&]{
ProjectAudioManager.cpp,Other,callbacks_events,\bCallAfter\b,983,BasicUI::CallAfter([pProject = project.weak_from_this()]{
ProjectAudioManager.cpp,Other,callbacks_events,\bCallAfter\b,1133,wxTheApp->CallAfter([&]{ projectFileIO.AutoSave(true); });
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,19,"#include ""AudioIO.h"""
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,334,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,415,"gPrefs->Read(wxT(""/AudioIO/CutPreviewBeforeLen""), &beforeLen, 2.0);"
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,416,"gPrefs->Read(wxT(""/AudioIO/CutPreviewAfterLen""), &afterLen, 1.0);"
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,520,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,754,"gPrefs->Read(wxT(""/AudioIO/Duplex""), &duplex, true);"
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,778,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1028,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1112,auto flags = AudioIO::Get()->HasRecordingException()
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1119,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1145,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1168,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1180,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1189,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1243,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1268,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bAudioIO\b,1318,auto gAudioIO = AudioIO::Get();
ProjectAudioManager.cpp,Other,audio_stream_control,\bStartStream\b,428,token = gAudioIO->StartStream(
ProjectAudioManager.cpp,Other,audio_stream_control,\bStartStream\b,439,token = gAudioIO->StartStream(
ProjectAudioManager.cpp,Other,audio_stream_control,\bStartStream\b,994,"=gAudioIO->StartStream(transportSequences, t0, t1, t1, options);"
ProjectAudioManager.cpp,Other,state_transitions,\bStart\b,1232,// Start play from left edge of selection
ProjectAudioManager.cpp,Other,state_transitions,\bStop\b,504,void ProjectAudioManager::Stop(bool stopStream /* = true*/)
ProjectAudioManager.cpp,Other,state_transitions,\bStop\b,1041,Stop();
ProjectAudioManager.cpp,Other,state_transitions,\bStop\b,1162,Stop();
ProjectAudioManager.cpp,Other,state_transitions,\bStop\b,1253,"// Stop playing or recording, if paused."
ProjectAudioManager.cpp,Other,state_transitions,\bStop\b,1257,Stop();
ProjectAudioManager.cpp,Other,state_transitions,\bStop\b,1320,Stop();
ProjectAudioManager.cpp,Other,state_transitions,\bPause\b,1046,scrubber.Pause(paused);
ProjectAudioManager.h,Other,synchronization,\bstd::atomic\b,162,std::atomic<int> mPaused{ 0 };
ProjectAudioManager.h,Other,callbacks_events,\bcallback\b,142,// Audio IO callback methods
ProjectAudioManager.h,Other,state_transitions,\bStart\b,48,//! Start time and duration
ProjectAudioManager.h,Other,state_transitions,\bStop\b,119,// Stop playing or recording
ProjectAudioManager.h,Other,state_transitions,\bStop\b,120,void Stop(bool stopStream = true);
ProjectFileManager.cpp,Other,callbacks_events,\bCallAfter\b,1341,"BasicUI::CallAfter([wTrack = lastTrack->weak_from_this(), wProject = mProject.weak_from_this()] {"
ProjectFileManager.cpp,Other,callbacks_events,\bBind\(,1509,"FindWindowById(wxID_YES, this)->Bind(wxEVT_BUTTON, &CompactDialog::OnYes, this);"
ProjectFileManager.cpp,Other,callbacks_events,\bBind\(,1510,"FindWindowById(wxID_NO, this)->Bind(wxEVT_BUTTON, &CompactDialog::OnNo, this);"
ProjectFileManager.cpp,Other,callbacks_events,\bBind\(,1511,"FindWindowById(wxID_HELP, this)->Bind(wxEVT_BUTTON, &CompactDialog::OnGetURL, this);"
ProjectFileManager.cpp,Other,state_transitions,\bStop\b,1292,mImportFileHandle->Stop();
ProjectFileManager.cpp,Other,state_transitions,\bCommit\b,245,parseResult->Commit();
ProjectFSCK.cpp,Other,state_transitions,\bFlush\b,389,wxLog::FlushActive(); // Flush is modal and will clear the log (both desired).
ProjectManager.cpp,Other,callbacks_events,\bBind\(,95,"window.Bind(wxEVT_CLOSE_WINDOW, &ProjectManager::OnCloseWindow, this);"
ProjectManager.cpp,Other,callbacks_events,\bEVT_,105,"EVT_TIMER(AudacityProjectTimerID, ProjectManager::OnTimer)"
ProjectManager.cpp,Other,audio_stream_control,\bAudioIO\b,14,"#include ""AudioIO.h"""
ProjectManager.cpp,Other,audio_stream_control,\bAudioIO\b,344,auto gAudioIO = AudioIO::Get();
ProjectManager.cpp,Other,audio_stream_control,\bAudioIO\b,386,auto gAudioIO = AudioIO::Get();
ProjectManager.cpp,Other,audio_stream_control,\bAudioIO\b,761,auto gAudioIO = AudioIO::Get();
ProjectManager.cpp,Other,state_transitions,\bStart\b,747,mTimer->Start(3000); // Update messages as needed once every 3 s.
ProjectManager.cpp,Other,state_transitions,\bStop\b,413,ProjectAudioManager::Get(project).Stop();
ProjectManager.cpp,Other,state_transitions,\bStop\b,475,// Stop the timer since there's no need to update anything anymore
ProjectManager.cpp,Other,state_transitions,\bStop\b,746,// mTimer->Stop(); // not really needed
ProjectManager.cpp,Other,state_transitions,\bCommit\b,694,void ProjectManager::ProjectChooser::Commit()
ProjectManager.cpp,Other,state_transitions,\bCommit\b,706,chooser.Commit();
ProjectManager.h,Other,state_transitions,\bCommit\b,60,One indicates there that the file opening succeeded by calling Commit().  But if that is never
ProjectManager.h,Other,state_transitions,\bCommit\b,81,//! Commit the creation of any fresh project or changes to the existing project
ProjectManager.h,Other,state_transitions,\bCommit\b,82,void Commit();
ProjectWindow.cpp,Other,callbacks_events,\bBind\(,585,"container->Bind(wxEVT_SPLITTER_DOUBLECLICKED, [](wxSplitterEvent& event){"
ProjectWindow.cpp,Other,callbacks_events,\bBind\(,589,"container->Bind(wxEVT_SPLITTER_SASH_POS_CHANGING, [=](wxSplitterEvent& event){"
ProjectWindow.cpp,Other,callbacks_events,\bBind\(,930,statusBar->Bind(
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,371,EVT_SET_FOCUS(ScrollBar::OnSetFocus)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,650,"EVT_MENU(wxID_ANY, ProjectWindow::OnMenu)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,651,EVT_MOUSE_EVENTS(ProjectWindow::OnMouseEvent)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,652,EVT_CLOSE(ProjectWindow::OnCloseWindow)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,653,EVT_SIZE(ProjectWindow::OnSize)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,654,EVT_SHOW(ProjectWindow::OnShow)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,655,EVT_ICONIZE(ProjectWindow::OnIconize)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,656,EVT_MOVE(ProjectWindow::OnMove)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,657,EVT_ACTIVATE(ProjectWindow::OnActivate)
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,658,"EVT_COMMAND_SCROLL_LINEUP(HSBarID, ProjectWindow::OnScrollLeftButton)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,659,"EVT_COMMAND_SCROLL_LINEDOWN(HSBarID, ProjectWindow::OnScrollRightButton)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,660,"EVT_COMMAND_SCROLL(HSBarID, ProjectWindow::OnScroll)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,661,"EVT_COMMAND_SCROLL(VSBarID, ProjectWindow::OnScroll)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,663,"EVT_UPDATE_UI(1, ProjectWindow::OnUpdateUI)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,664,"EVT_COMMAND(wxID_ANY, EVT_TOOLBAR_UPDATED, ProjectWindow::OnToolBarUpdate)"
ProjectWindow.cpp,Other,callbacks_events,\bEVT_,664,"EVT_COMMAND(wxID_ANY, EVT_TOOLBAR_UPDATED, ProjectWindow::OnToolBarUpdate)"
ProjectWindow.cpp,Other,callbacks_events,\bQueueEvent\b,1142,// QueueEvent() will take ownership of the event
ProjectWindow.cpp,Other,callbacks_events,\bQueueEvent\b,1143,GetEventHandler()->QueueEvent(safenew wxSizeEvent(GetSize()));
ProjectWindow.cpp,Other,audio_stream_control,\bAudioIO\b,14,"#include ""AudioIO.h"""
ProjectWindow.cpp,Other,audio_stream_control,\bAudioIO\b,1290,auto gAudioIO = AudioIO::Get();
RealtimeEffectPanel.cpp,Other,callbacks_events,\bCallAfter\b,940,wxTheApp->CallAfter([ref = wxWeakRef { window }] {
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,132,"menu.Bind(wxEVT_MENU, [&](wxCommandEvent evt) { commandId = evt.GetId(); });"
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,305,"Bind(wxEVT_PAINT, &DropHintLine::OnPaint, this);"
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,347,"Bind(wxEVT_PAINT, &HyperLinkCtrlWrapper::OnPaint, this);"
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,485,"Bind(wxEVT_PAINT, &RealtimeEffectControl::OnPaint, this);"
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,486,"Bind(wxEVT_SET_FOCUS, &RealtimeEffectControl::OnFocusChange, this);"
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,487,"Bind(wxEVT_KILL_FOCUS, &RealtimeEffectControl::OnFocusChange, this);"
RealtimeEffectPanel.cpp,Other,callbacks_events,\bBind\(,499,"enableButton->Bind(wxEVT_BUTTON, [this](wxCommandEvent&) {"
